passenger1Id,passenger2Id,numberOfFlightsTogether,from,to
755,761,6,2017-01-01,2017-01-31
759,768,6,2017-01-01,2017-01-31
374,733,6,2017-01-01,2017-01-31
218,272,5,2017-01-01,2017-01-31
743,761,5,2017-01-01,2017-01-31
792,793,5,2017-01-01,2017-01-31
791,793,5,2017-01-01,2017-01-31
1035,1044,5,2017-01-01,2017-01-31
1026,1095,5,2017-01-01,2017-01-31
2105,2183,5,2017-01-01,2017-01-31
3402,3414,5,2017-01-01,2017-01-31
212,248,5,2017-01-01,2017-01-31
610,624,5,2017-01-01,2017-01-31
758,764,5,2017-01-01,2017-01-31
701,747,5,2017-01-01,2017-01-31
1038,1044,5,2017-01-01,2017-01-31
324,1053,5,2017-01-01,2017-01-31
392,1095,5,2017-01-01,2017-01-31
3151,3182,5,2017-01-01,2017-01-31
3116,3141,5,2017-01-01,2017-01-31
293,684,5,2017-01-01,2017-01-31
3413,3483,5,2017-01-01,2017-01-31
3410,3444,5,2017-01-01,2017-01-31
3461,3477,5,2017-01-01,2017-01-31
726,740,5,2017-01-01,2017-01-31
716,773,5,2017-01-01,2017-01-31
716,758,5,2017-01-01,2017-01-31
707,773,5,2017-01-01,2017-01-31
737,773,5,2017-01-01,2017-01-31
1025,1053,5,2017-01-01,2017-01-31
734,792,5,2017-01-01,2017-01-31
1035,1072,5,2017-01-01,2017-01-31
1023,1026,5,2017-01-01,2017-01-31
1038,1095,5,2017-01-01,2017-01-31
763,781,5,2017-01-01,2017-01-31
733,743,5,2017-01-01,2017-01-31
743,793,5,2017-01-01,2017-01-31
731,758,5,2017-01-01,2017-01-31
721,749,5,2017-01-01,2017-01-31
705,751,5,2017-01-01,2017-01-31
774,795,5,2017-01-01,2017-01-31
749,755,5,2017-01-01,2017-01-31
1051,1056,5,2017-01-01,2017-01-31
218,221,5,2017-01-01,2017-01-31
3440,3471,5,2017-01-01,2017-01-31
3405,3491,5,2017-01-01,2017-01-31
313,374,5,2017-01-01,2017-01-31
731,755,5,2017-01-01,2017-01-31
719,771,5,2017-01-01,2017-01-31
374,1013,5,2017-01-01,2017-01-31
362,1057,5,2017-01-01,2017-01-31
3471,3475,5,2017-01-01,2017-01-31
313,328,5,2017-01-01,2017-01-31
703,726,5,2017-01-01,2017-01-31
730,749,5,2017-01-01,2017-01-31
712,761,5,2017-01-01,2017-01-31
739,758,5,2017-01-01,2017-01-31
719,721,5,2017-01-01,2017-01-31
755,793,5,2017-01-01,2017-01-31
1044,1056,5,2017-01-01,2017-01-31
712,795,5,2017-01-01,2017-01-31
705,778,5,2017-01-01,2017-01-31
368,1013,5,2017-01-01,2017-01-31
362,1023,5,2017-01-01,2017-01-31
2105,2106,5,2017-01-01,2017-01-31
286,295,5,2017-01-01,2017-01-31
263,272,5,2017-01-01,2017-01-31
231,283,5,2017-01-01,2017-01-31
762,799,5,2017-01-01,2017-01-31
746,781,5,2017-01-01,2017-01-31
747,763,5,2017-01-01,2017-01-31
709,758,5,2017-01-01,2017-01-31
719,774,5,2017-01-01,2017-01-31
705,766,5,2017-01-01,2017-01-31
719,797,5,2017-01-01,2017-01-31
1007,1021,5,2017-01-01,2017-01-31
1247,1269,5,2017-01-01,2017-01-31
2106,2178,5,2017-01-01,2017-01-31
3122,3193,5,2017-01-01,2017-01-31
3123,3162,5,2017-01-01,2017-01-31
3157,3180,5,2017-01-01,2017-01-31
215,610,5,2017-01-01,2017-01-31
3421,3483,5,2017-01-01,2017-01-31
3414,3440,5,2017-01-01,2017-01-31
729,747,5,2017-01-01,2017-01-31
726,733,5,2017-01-01,2017-01-31
721,763,5,2017-01-01,2017-01-31
724,781,5,2017-01-01,2017-01-31
739,743,5,2017-01-01,2017-01-31
719,763,5,2017-01-01,2017-01-31
760,799,5,2017-01-01,2017-01-31
701,727,5,2017-01-01,2017-01-31
1002,1051,5,2017-01-01,2017-01-31
392,1001,5,2017-01-01,2017-01-31
3141,3184,5,2017-01-01,2017-01-31
330,360,5,2017-01-01,2017-01-31
726,727,5,2017-01-01,2017-01-31
758,785,5,2017-01-01,2017-01-31
751,758,5,2017-01-01,2017-01-31
705,749,5,2017-01-01,2017-01-31
778,799,5,2017-01-01,2017-01-31
328,382,5,2017-01-01,2017-01-31
328,381,5,2017-01-01,2017-01-31
324,1095,5,2017-01-01,2017-01-31
246,286,5,2017-01-01,2017-01-31
729,731,5,2017-01-01,2017-01-31
727,763,5,2017-01-01,2017-01-31
716,774,5,2017-01-01,2017-01-31
730,785,5,2017-01-01,2017-01-31
721,752,5,2017-01-01,2017-01-31
721,739,5,2017-01-01,2017-01-31
739,774,5,2017-01-01,2017-01-31
734,752,5,2017-01-01,2017-01-31
712,792,5,2017-01-01,2017-01-31
3195,3198,5,2017-01-01,2017-01-31
3461,3491,5,2017-01-01,2017-01-31
366,381,5,2017-01-01,2017-01-31
706,793,5,2017-01-01,2017-01-31
743,768,5,2017-01-01,2017-01-31
743,771,5,2017-01-01,2017-01-31
731,793,5,2017-01-01,2017-01-31
730,778,5,2017-01-01,2017-01-31
721,792,5,2017-01-01,2017-01-31
721,733,5,2017-01-01,2017-01-31
360,1023,5,2017-01-01,2017-01-31
2105,2152,5,2017-01-01,2017-01-31
3436,3490,5,2017-01-01,2017-01-31
3405,3471,5,2017-01-01,2017-01-31
729,785,5,2017-01-01,2017-01-31
706,719,5,2017-01-01,2017-01-31
709,719,5,2017-01-01,2017-01-31
774,791,5,2017-01-01,2017-01-31
740,758,5,2017-01-01,2017-01-31
705,799,5,2017-01-01,2017-01-31
1021,1072,5,2017-01-01,2017-01-31
650,3123,5,2017-01-01,2017-01-31
330,354,5,2017-01-01,2017-01-31
733,737,5,2017-01-01,2017-01-31
707,752,5,2017-01-01,2017-01-31
737,785,5,2017-01-01,2017-01-31
1031,1038,5,2017-01-01,2017-01-31
1038,1043,5,2017-01-01,2017-01-31
3421,3471,5,2017-01-01,2017-01-31
3421,3440,5,2017-01-01,2017-01-31
3475,3491,5,2017-01-01,2017-01-31
308,330,5,2017-01-01,2017-01-31
729,761,5,2017-01-01,2017-01-31
726,729,5,2017-01-01,2017-01-31
733,750,5,2017-01-01,2017-01-31
211,215,5,2017-01-01,2017-01-31
1025,1031,5,2017-01-01,2017-01-31
2106,2153,5,2017-01-01,2017-01-31
758,795,5,2017-01-01,2017-01-31
758,762,5,2017-01-01,2017-01-31
719,750,5,2017-01-01,2017-01-31
750,792,5,2017-01-01,2017-01-31
1035,1051,5,2017-01-01,2017-01-31
1014,1066,5,2017-01-01,2017-01-31
1002,1056,5,2017-01-01,2017-01-31
3167,3193,5,2017-01-01,2017-01-31
3421,3477,5,2017-01-01,2017-01-31
247,263,5,2017-01-01,2017-01-31
381,395,5,2017-01-01,2017-01-31
308,355,5,2017-01-01,2017-01-31
703,761,5,2017-01-01,2017-01-31
703,739,5,2017-01-01,2017-01-31
749,772,5,2017-01-01,2017-01-31
1007,1025,5,2017-01-01,2017-01-31
2123,2183,5,2017-01-01,2017-01-31
3436,3440,5,2017-01-01,2017-01-31
313,395,5,2017-01-01,2017-01-31
706,799,5,2017-01-01,2017-01-31
743,755,5,2017-01-01,2017-01-31
721,751,5,2017-01-01,2017-01-31
709,721,5,2017-01-01,2017-01-31
709,737,5,2017-01-01,2017-01-31
734,761,5,2017-01-01,2017-01-31
778,797,5,2017-01-01,2017-01-31
701,743,5,2017-01-01,2017-01-31
305,374,5,2017-01-01,2017-01-31
293,3104,5,2017-01-01,2017-01-31
308,334,5,2017-01-01,2017-01-31
729,778,5,2017-01-01,2017-01-31
729,792,5,2017-01-01,2017-01-31
731,759,5,2017-01-01,2017-01-31
707,740,5,2017-01-01,2017-01-31
773,795,5,2017-01-01,2017-01-31
362,1013,5,2017-01-01,2017-01-31
712,731,5,2017-01-01,2017-01-31
734,751,5,2017-01-01,2017-01-31
719,724,5,2017-01-01,2017-01-31
759,785,5,2017-01-01,2017-01-31
703,785,5,2017-01-01,2017-01-31
3444,3475,5,2017-01-01,2017-01-31
330,392,5,2017-01-01,2017-01-31
771,785,5,2017-01-01,2017-01-31
781,785,5,2017-01-01,2017-01-31
750,771,5,2017-01-01,2017-01-31
1045,1095,5,2017-01-01,2017-01-31
1023,1038,5,2017-01-01,2017-01-31
308,364,5,2017-01-01,2017-01-31
743,795,5,2017-01-01,2017-01-31
727,750,5,2017-01-01,2017-01-31
705,797,5,2017-01-01,2017-01-31
366,1029,5,2017-01-01,2017-01-31
266,293,5,2017-01-01,2017-01-31
226,275,5,2017-01-01,2017-01-31
704,743,5,2017-01-01,2017-01-31
758,773,5,2017-01-01,2017-01-31
734,746,5,2017-01-01,2017-01-31
719,726,5,2017-01-01,2017-01-31
749,795,5,2017-01-01,2017-01-31
315,381,5,2017-01-01,2017-01-31
1035,1045,5,2017-01-01,2017-01-31
2123,2175,5,2017-01-01,2017-01-31
299,684,5,2017-01-01,2017-01-31
286,289,5,2017-01-01,2017-01-31
247,281,5,2017-01-01,2017-01-31
773,781,5,2017-01-01,2017-01-31
701,707,5,2017-01-01,2017-01-31
1023,1072,5,2017-01-01,2017-01-31
3122,3167,5,2017-01-01,2017-01-31
299,606,5,2017-01-01,2017-01-31
263,295,5,2017-01-01,2017-01-31
313,364,5,2017-01-01,2017-01-31
729,760,5,2017-01-01,2017-01-31
729,773,5,2017-01-01,2017-01-31
706,785,5,2017-01-01,2017-01-31
762,786,5,2017-01-01,2017-01-31
758,799,5,2017-01-01,2017-01-31
707,761,5,2017-01-01,2017-01-31
712,726,5,2017-01-01,2017-01-31
755,795,5,2017-01-01,2017-01-31
1042,1063,5,2017-01-01,2017-01-31
315,330,5,2017-01-01,2017-01-31
360,1031,5,2017-01-01,2017-01-31
395,1029,5,2017-01-01,2017-01-31
362,1053,5,2017-01-01,2017-01-31
276,611,5,2017-01-01,2017-01-31
3436,3491,5,2017-01-01,2017-01-31
205,276,5,2017-01-01,2017-01-31
366,385,5,2017-01-01,2017-01-31
730,734,5,2017-01-01,2017-01-31
360,1095,5,2017-01-01,2017-01-31
2123,2197,5,2017-01-01,2017-01-31
205,3104,5,2017-01-01,2017-01-31
3436,3471,5,2017-01-01,2017-01-31
226,299,5,2017-01-01,2017-01-31
341,360,5,2017-01-01,2017-01-31
355,381,5,2017-01-01,2017-01-31
313,324,5,2017-01-01,2017-01-31
679,690,5,2017-01-01,2017-01-31
737,751,5,2017-01-01,2017-01-31
785,786,5,2017-01-01,2017-01-31
703,768,5,2017-01-01,2017-01-31
392,1023,5,2017-01-01,2017-01-31
3410,3471,5,2017-01-01,2017-01-31
743,746,5,2017-01-01,2017-01-31
716,785,5,2017-01-01,2017-01-31
747,760,5,2017-01-01,2017-01-31
747,797,5,2017-01-01,2017-01-31
707,786,5,2017-01-01,2017-01-31
766,778,5,2017-01-01,2017-01-31
739,747,5,2017-01-01,2017-01-31
734,750,5,2017-01-01,2017-01-31
749,785,5,2017-01-01,2017-01-31
1025,1095,5,2017-01-01,2017-01-31
3122,3198,5,2017-01-01,2017-01-31
3123,3146,5,2017-01-01,2017-01-31
684,3180,5,2017-01-01,2017-01-31
330,368,5,2017-01-01,2017-01-31
706,743,5,2017-01-01,2017-01-31
703,727,5,2017-01-01,2017-01-31
730,793,5,2017-01-01,2017-01-31
734,762,5,2017-01-01,2017-01-31
719,768,5,2017-01-01,2017-01-31
774,786,5,2017-01-01,2017-01-31
752,774,5,2017-01-01,2017-01-31
1029,1043,5,2017-01-01,2017-01-31
721,729,5,2017-01-01,2017-01-31
701,781,5,2017-01-01,2017-01-31
1043,1095,5,2017-01-01,2017-01-31
299,650,5,2017-01-01,2017-01-31
3402,3436,5,2017-01-01,2017-01-31
3461,3483,5,2017-01-01,2017-01-31
221,244,5,2017-01-01,2017-01-31
221,263,5,2017-01-01,2017-01-31
703,740,5,2017-01-01,2017-01-31
727,785,5,2017-01-01,2017-01-31
731,772,5,2017-01-01,2017-01-31
701,721,5,2017-01-01,2017-01-31
761,778,5,2017-01-01,2017-01-31
1029,1073,5,2017-01-01,2017-01-31
716,719,5,2017-01-01,2017-01-31
707,721,5,2017-01-01,2017-01-31
610,3180,5,2017-01-01,2017-01-31
3421,3461,5,2017-01-01,2017-01-31
274,276,5,2017-01-01,2017-01-31
378,385,5,2017-01-01,2017-01-31
707,759,5,2017-01-01,2017-01-31
734,743,5,2017-01-01,2017-01-31
719,749,5,2017-01-01,2017-01-31
3169,3180,5,2017-01-01,2017-01-31
205,610,5,2017-01-01,2017-01-31
248,3104,5,2017-01-01,2017-01-31
3436,3444,5,2017-01-01,2017-01-31
255,266,5,2017-01-01,2017-01-31
743,781,5,2017-01-01,2017-01-31
703,766,5,2017-01-01,2017-01-31
721,746,5,2017-01-01,2017-01-31
719,760,5,2017-01-01,2017-01-31
709,795,5,2017-01-01,2017-01-31
3159,3198,5,2017-01-01,2017-01-31
3114,3122,5,2017-01-01,2017-01-31
355,382,5,2017-01-01,2017-01-31
703,750,5,2017-01-01,2017-01-31
768,773,5,2017-01-01,2017-01-31
734,764,5,2017-01-01,2017-01-31
749,797,5,2017-01-01,2017-01-31
1057,1073,5,2017-01-01,2017-01-31
244,286,5,2017-01-01,2017-01-31
330,355,5,2017-01-01,2017-01-31
334,382,5,2017-01-01,2017-01-31
704,705,5,2017-01-01,2017-01-31
743,762,5,2017-01-01,2017-01-31
747,793,5,2017-01-01,2017-01-31
739,795,5,2017-01-01,2017-01-31
719,758,5,2017-01-01,2017-01-31
749,752,5,2017-01-01,2017-01-31
734,793,5,2017-01-01,2017-01-31
309,328,5,2017-01-01,2017-01-31
330,334,5,2017-01-01,2017-01-31
330,364,5,2017-01-01,2017-01-31
733,778,5,2017-01-01,2017-01-31
707,763,5,2017-01-01,2017-01-31
766,774,5,2017-01-01,2017-01-31
709,729,5,2017-01-01,2017-01-31
750,791,5,2017-01-01,2017-01-31
719,793,5,2017-01-01,2017-01-31
1007,1043,5,2017-01-01,2017-01-31
1007,1044,5,2017-01-01,2017-01-31
334,1023,5,2017-01-01,2017-01-31
2105,2197,5,2017-01-01,2017-01-31
289,292,5,2017-01-01,2017-01-31
308,309,5,2017-01-01,2017-01-31
622,650,5,2017-01-01,2017-01-31
706,737,5,2017-01-01,2017-01-31
746,795,5,2017-01-01,2017-01-31
703,752,5,2017-01-01,2017-01-31
731,749,5,2017-01-01,2017-01-31
221,292,5,2017-01-01,2017-01-31
703,773,5,2017-01-01,2017-01-31
1013,1043,5,2017-01-01,2017-01-31
3413,3440,5,2017-01-01,2017-01-31
246,247,5,2017-01-01,2017-01-31
309,395,5,2017-01-01,2017-01-31
729,746,5,2017-01-01,2017-01-31
729,799,5,2017-01-01,2017-01-31
733,786,5,2017-01-01,2017-01-31
716,743,5,2017-01-01,2017-01-31
305,395,5,2017-01-01,2017-01-31
707,724,5,2017-01-01,2017-01-31
707,730,5,2017-01-01,2017-01-31
374,1029,5,2017-01-01,2017-01-31
2105,2175,5,2017-01-01,2017-01-31
2106,2186,5,2017-01-01,2017-01-31
3104,3162,5,2017-01-01,2017-01-31
704,727,5,2017-01-01,2017-01-31
758,772,5,2017-01-01,2017-01-31
743,760,5,2017-01-01,2017-01-31
737,792,5,2017-01-01,2017-01-31
724,799,5,2017-01-01,2017-01-31
750,793,5,2017-01-01,2017-01-31
707,712,5,2017-01-01,2017-01-31
1029,1051,5,2017-01-01,2017-01-31
1026,1031,5,2017-01-01,2017-01-31
1228,1247,5,2017-01-01,2017-01-31
3145,3149,5,2017-01-01,2017-01-31
215,3104,5,2017-01-01,2017-01-31
3440,3491,5,2017-01-01,2017-01-31
3490,3491,5,2017-01-01,2017-01-31
341,378,5,2017-01-01,2017-01-31
733,734,5,2017-01-01,2017-01-31
727,751,5,2017-01-01,2017-01-31
707,750,5,2017-01-01,2017-01-31
707,766,5,2017-01-01,2017-01-31
793,799,5,2017-01-01,2017-01-31
734,755,5,2017-01-01,2017-01-31
701,734,5,2017-01-01,2017-01-31
1051,1053,5,2017-01-01,2017-01-31
315,382,5,2017-01-01,2017-01-31
3405,3436,5,2017-01-01,2017-01-31
3414,3471,5,2017-01-01,2017-01-31
703,760,5,2017-01-01,2017-01-31
727,774,5,2017-01-01,2017-01-31
766,785,5,2017-01-01,2017-01-31
721,761,5,2017-01-01,2017-01-31
712,773,5,2017-01-01,2017-01-31
734,786,5,2017-01-01,2017-01-31
734,771,5,2017-01-01,2017-01-31
218,295,5,2017-01-01,2017-01-31
1031,1073,5,2017-01-01,2017-01-31
1026,1057,5,2017-01-01,2017-01-31
729,751,5,2017-01-01,2017-01-31
747,785,5,2017-01-01,2017-01-31
701,726,5,2017-01-01,2017-01-31
707,716,5,2017-01-01,2017-01-31
719,795,5,2017-01-01,2017-01-31
1001,1051,5,2017-01-01,2017-01-31
1026,1073,5,2017-01-01,2017-01-31
1026,1072,5,2017-01-01,2017-01-31
1002,1038,5,2017-01-01,2017-01-31
309,315,5,2017-01-01,2017-01-31
341,364,5,2017-01-01,2017-01-31
313,360,5,2017-01-01,2017-01-31
786,799,5,2017-01-01,2017-01-31
719,766,5,2017-01-01,2017-01-31
1021,1053,5,2017-01-01,2017-01-31
1038,1056,5,2017-01-01,2017-01-31
395,1023,5,2017-01-01,2017-01-31
2105,2186,5,2017-01-01,2017-01-31
263,286,5,2017-01-01,2017-01-31
244,292,5,2017-01-01,2017-01-31
333,369,5,2017-01-01,2017-01-31
786,795,5,2017-01-01,2017-01-31
747,792,5,2017-01-01,2017-01-31
730,774,5,2017-01-01,2017-01-31
737,781,5,2017-01-01,2017-01-31
760,778,5,2017-01-01,2017-01-31
749,778,5,2017-01-01,2017-01-31
1044,1057,5,2017-01-01,2017-01-31
727,746,5,2017-01-01,2017-01-31
1035,1043,5,2017-01-01,2017-01-31
3193,3195,5,2017-01-01,2017-01-31
726,760,5,2017-01-01,2017-01-31
743,764,5,2017-01-01,2017-01-31
730,747,5,2017-01-01,2017-01-31
719,727,5,2017-01-01,2017-01-31
774,799,5,2017-01-01,2017-01-31
701,731,5,2017-01-01,2017-01-31
761,795,5,2017-01-01,2017-01-31
701,774,5,2017-01-01,2017-01-31
395,1053,5,2017-01-01,2017-01-31
205,684,5,2017-01-01,2017-01-31
246,289,5,2017-01-01,2017-01-31
309,366,5,2017-01-01,2017-01-31
315,378,5,2017-01-01,2017-01-31
727,760,5,2017-01-01,2017-01-31
712,772,5,2017-01-01,2017-01-31
712,758,5,2017-01-01,2017-01-31
768,786,5,2017-01-01,2017-01-31
785,793,5,2017-01-01,2017-01-31
705,771,5,2017-01-01,2017-01-31
1002,1053,5,2017-01-01,2017-01-31
1002,1025,5,2017-01-01,2017-01-31
334,1001,5,2017-01-01,2017-01-31
610,3123,5,2017-01-01,2017-01-31
3410,3483,5,2017-01-01,2017-01-31
3414,3491,5,2017-01-01,2017-01-31
309,378,5,2017-01-01,2017-01-31
330,381,5,2017-01-01,2017-01-31
606,624,5,2017-01-01,2017-01-31
610,681,5,2017-01-01,2017-01-31
624,684,5,2017-01-01,2017-01-31
704,726,5,2017-01-01,2017-01-31
703,743,5,2017-01-01,2017-01-31
707,792,5,2017-01-01,2017-01-31
751,795,5,2017-01-01,2017-01-31
734,739,5,2017-01-01,2017-01-31
308,378,5,2017-01-01,2017-01-31
305,381,5,2017-01-01,2017-01-31
650,3180,5,2017-01-01,2017-01-31
299,3180,5,2017-01-01,2017-01-31
324,381,5,2017-01-01,2017-01-31
606,622,5,2017-01-01,2017-01-31
3167,3195,5,2017-01-01,2017-01-31
3402,3444,5,2017-01-01,2017-01-31
3461,3471,5,2017-01-01,2017-01-31
324,385,5,2017-01-01,2017-01-31
706,774,5,2017-01-01,2017-01-31
733,785,5,2017-01-01,2017-01-31
703,719,5,2017-01-01,2017-01-31
727,764,5,2017-01-01,2017-01-31
705,758,5,2017-01-01,2017-01-31
752,799,5,2017-01-01,2017-01-31
749,793,5,2017-01-01,2017-01-31
1025,1057,5,2017-01-01,2017-01-31
721,726,5,2017-01-01,2017-01-31
328,1053,5,2017-01-01,2017-01-31
354,1023,5,2017-01-01,2017-01-31
247,295,5,2017-01-01,2017-01-31
355,385,5,2017-01-01,2017-01-31
625,682,5,2017-01-01,2017-01-31
709,749,5,2017-01-01,2017-01-31
773,778,5,2017-01-01,2017-01-31
772,778,5,2017-01-01,2017-01-31
705,747,5,2017-01-01,2017-01-31
1025,1073,5,2017-01-01,2017-01-31
1001,1043,5,2017-01-01,2017-01-31
218,246,5,2017-01-01,2017-01-31
704,707,5,2017-01-01,2017-01-31
726,792,5,2017-01-01,2017-01-31
707,751,5,2017-01-01,2017-01-31
739,799,5,2017-01-01,2017-01-31
734,747,5,2017-01-01,2017-01-31
781,795,5,2017-01-01,2017-01-31
750,772,5,2017-01-01,2017-01-31
705,760,5,2017-01-01,2017-01-31
721,799,5,2017-01-01,2017-01-31
1035,1038,5,2017-01-01,2017-01-31
1023,1045,5,2017-01-01,2017-01-31
328,1056,5,2017-01-01,2017-01-31
3159,3195,5,2017-01-01,2017-01-31
341,374,5,2017-01-01,2017-01-31
313,366,5,2017-01-01,2017-01-31
729,768,5,2017-01-01,2017-01-31
726,755,5,2017-01-01,2017-01-31
737,758,5,2017-01-01,2017-01-31
761,786,5,2017-01-01,2017-01-31
354,1056,5,2017-01-01,2017-01-31
255,3104,5,2017-01-01,2017-01-31
3414,3461,5,2017-01-01,2017-01-31
244,263,5,2017-01-01,2017-01-31
729,791,5,2017-01-01,2017-01-31
706,778,5,2017-01-01,2017-01-31
743,791,5,2017-01-01,2017-01-31
727,758,5,2017-01-01,2017-01-31
727,762,5,2017-01-01,2017-01-31
712,743,5,2017-01-01,2017-01-31
785,795,5,2017-01-01,2017-01-31
1002,1013,5,2017-01-01,2017-01-31
2106,2123,5,2017-01-01,2017-01-31
212,611,5,2017-01-01,2017-01-31
3475,3483,5,2017-01-01,2017-01-31
248,276,5,2017-01-01,2017-01-31
324,330,5,2017-01-01,2017-01-31
341,376,5,2017-01-01,2017-01-31
313,315,5,2017-01-01,2017-01-31
314,369,5,2017-01-01,2017-01-31
706,795,5,2017-01-01,2017-01-31
762,778,5,2017-01-01,2017-01-31
747,759,5,2017-01-01,2017-01-31
778,793,5,2017-01-01,2017-01-31
1021,1057,5,2017-01-01,2017-01-31
1002,1026,5,2017-01-01,2017-01-31
334,1056,5,2017-01-01,2017-01-31
341,392,5,2017-01-01,2017-01-31
360,385,5,2017-01-01,2017-01-31
401,430,5,2017-01-01,2017-01-31
729,793,5,2017-01-01,2017-01-31
746,749,5,2017-01-01,2017-01-31
1044,1051,5,2017-01-01,2017-01-31
1021,1044,5,2017-01-01,2017-01-31
1002,1035,5,2017-01-01,2017-01-31
266,275,5,2017-01-01,2017-01-31
266,299,5,2017-01-01,2017-01-31
218,286,5,2017-01-01,2017-01-31
309,385,5,2017-01-01,2017-01-31
650,681,5,2017-01-01,2017-01-31
737,755,5,2017-01-01,2017-01-31
724,778,5,2017-01-01,2017-01-31
1025,1044,5,2017-01-01,2017-01-31
703,774,5,2017-01-01,2017-01-31
255,684,5,2017-01-01,2017-01-31
299,3104,5,2017-01-01,2017-01-31
292,295,5,2017-01-01,2017-01-31
309,324,5,2017-01-01,2017-01-31
382,395,5,2017-01-01,2017-01-31
706,747,5,2017-01-01,2017-01-31
716,786,5,2017-01-01,2017-01-31
724,743,5,2017-01-01,2017-01-31
750,761,5,2017-01-01,2017-01-31
1025,1029,5,2017-01-01,2017-01-31
328,1057,5,2017-01-01,2017-01-31
218,281,5,2017-01-01,2017-01-31
364,385,5,2017-01-01,2017-01-31
763,785,5,2017-01-01,2017-01-31
733,781,5,2017-01-01,2017-01-31
746,778,5,2017-01-01,2017-01-31
758,797,5,2017-01-01,2017-01-31
712,739,5,2017-01-01,2017-01-31
3421,3436,5,2017-01-01,2017-01-31
3471,3477,5,2017-01-01,2017-01-31
706,750,5,2017-01-01,2017-01-31
747,774,5,2017-01-01,2017-01-31
731,781,5,2017-01-01,2017-01-31
721,772,5,2017-01-01,2017-01-31
1051,1057,5,2017-01-01,2017-01-31
703,793,5,2017-01-01,2017-01-31
1001,1072,5,2017-01-01,2017-01-31
395,1057,5,2017-01-01,2017-01-31
703,712,5,2017-01-01,2017-01-31
737,772,5,2017-01-01,2017-01-31
1043,1044,5,2017-01-01,2017-01-31
324,1056,5,2017-01-01,2017-01-31
330,395,5,2017-01-01,2017-01-31
376,381,5,2017-01-01,2017-01-31
729,774,5,2017-01-01,2017-01-31
730,750,5,2017-01-01,2017-01-31
750,795,5,2017-01-01,2017-01-31
716,731,5,2017-01-01,2017-01-31
707,729,5,2017-01-01,2017-01-31
330,366,5,2017-01-01,2017-01-31
315,334,5,2017-01-01,2017-01-31
315,354,5,2017-01-01,2017-01-31
762,785,5,2017-01-01,2017-01-31
746,786,5,2017-01-01,2017-01-31
703,704,5,2017-01-01,2017-01-31
730,786,5,2017-01-01,2017-01-31
785,792,5,2017-01-01,2017-01-31
719,734,5,2017-01-01,2017-01-31
719,743,5,2017-01-01,2017-01-31
1007,1073,5,2017-01-01,2017-01-31
1023,1044,5,2017-01-01,2017-01-31
275,684,5,2017-01-01,2017-01-31
205,3123,5,2017-01-01,2017-01-31
3402,3477,5,2017-01-01,2017-01-31
263,281,5,2017-01-01,2017-01-31
330,385,5,2017-01-01,2017-01-31
716,737,5,2017-01-01,2017-01-31
731,771,5,2017-01-01,2017-01-31
792,795,5,2017-01-01,2017-01-31
749,750,5,2017-01-01,2017-01-31
701,749,5,2017-01-01,2017-01-31
740,773,5,2017-01-01,2017-01-31
3421,3444,5,2017-01-01,2017-01-31
730,781,5,2017-01-01,2017-01-31
750,763,5,2017-01-01,2017-01-31
705,764,5,2017-01-01,2017-01-31
740,743,5,2017-01-01,2017-01-31
275,3180,5,2017-01-01,2017-01-31
308,360,5,2017-01-01,2017-01-31
764,793,5,2017-01-01,2017-01-31
747,778,5,2017-01-01,2017-01-31
747,764,5,2017-01-01,2017-01-31
749,751,5,2017-01-01,2017-01-31
1026,1035,5,2017-01-01,2017-01-31
293,606,5,2017-01-01,2017-01-31
244,247,5,2017-01-01,2017-01-31
309,330,5,2017-01-01,2017-01-31
712,752,5,2017-01-01,2017-01-31
705,762,5,2017-01-01,2017-01-31
774,797,5,2017-01-01,2017-01-31
749,768,5,2017-01-01,2017-01-31
740,750,5,2017-01-01,2017-01-31
212,215,5,2017-01-01,2017-01-31
701,793,5,2017-01-01,2017-01-31
334,1031,5,2017-01-01,2017-01-31
3117,3199,5,2017-01-01,2017-01-31
729,759,5,2017-01-01,2017-01-31
771,774,5,2017-01-01,2017-01-31
746,758,5,2017-01-01,2017-01-31
703,709,5,2017-01-01,2017-01-31
305,376,5,2017-01-01,2017-01-31
3104,3169,5,2017-01-01,2017-01-31
293,3180,5,2017-01-01,2017-01-31
3440,3444,5,2017-01-01,2017-01-31
309,381,5,2017-01-01,2017-01-31
726,739,5,2017-01-01,2017-01-31
743,778,5,2017-01-01,2017-01-31
703,747,5,2017-01-01,2017-01-31
727,768,5,2017-01-01,2017-01-31
707,768,5,2017-01-01,2017-01-31
721,774,5,2017-01-01,2017-01-31
734,763,5,2017-01-01,2017-01-31
1001,1044,5,2017-01-01,2017-01-31
1038,1072,5,2017-01-01,2017-01-31
328,1029,5,2017-01-01,2017-01-31
3410,3414,5,2017-01-01,2017-01-31
313,354,5,2017-01-01,2017-01-31
743,785,5,2017-01-01,2017-01-31
703,733,5,2017-01-01,2017-01-31
734,773,5,2017-01-01,2017-01-31
705,795,5,2017-01-01,2017-01-31
705,727,5,2017-01-01,2017-01-31
1021,1025,5,2017-01-01,2017-01-31
1007,1026,5,2017-01-01,2017-01-31
364,1057,5,2017-01-01,2017-01-31
746,799,5,2017-01-01,2017-01-31
731,792,5,2017-01-01,2017-01-31
737,747,5,2017-01-01,2017-01-31
